1864,"[0.02209689 0.50192094 0.         0.16333134 0.21096052 0.
 0.1967489  0.02796936 0.29670095 0.10079286]"
1914,"[0.00956648 0.00479212 0.02614426 0.00049577 0.         0.01056467
 0.00057582 0.00124599 0.02116456 0.00851128]"
1964,"[0.07897583 0.01082251 0.00735122 0.05964185 0.054622   0.06177808
 0.         0.03606183 0.02039258 0.00907045]"
2014,"[0.00530899 0.04900747 0.01673022 0.01093574 0.00639309 0.00260632
 0.00273196 0.00935825 0.01538865 0.00810938]"
2064,"[8.9004723e-04 0.0000000e+00 7.8629732e-02 0.0000000e+00 8.0207109e-02
 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.8472792e-01 0.0000000e+00]"
2114,"[0.4845022  0.39802596 0.03804055 0.         0.55827373 0.12290876
 0.         0.46515    0.1167988  0.        ]"
2164,"[0.00054643 0.00770041 0.02698436 0.         0.         0.00266174
 0.00282572 0.         0.00893854 0.        ]"
2214,"[0.0000000e+00 2.7307773e-01 5.4657049e-02 6.0208193e-05 2.9879880e-01
 3.7620638e-02 0.0000000e+00 2.7032557e-04 8.4997602e-02 1.0427490e-02]"
2264,"[0.         0.13346025 0.00107916 0.04241298 0.12099068 0.09892035
 0.00795461 0.03319822 0.03981445 0.00674772]"
2314,"[0.00063245 0.01120055 0.03107349 0.00063941 0.00593751 0.01364995
 0.         0.00453428 0.03280504 0.        ]"
2364,"[0.00548834 0.10328075 0.00186843 0.         0.04700246 0.0063318
 0.00201799 0.0337984  0.03151446 0.0330667 ]"
2414,"[0.00452977 0.0775762  0.00237389 0.03393893 0.07793367 0.00758342
 0.00181465 0.01406493 0.02439992 0.        ]"
2464,"[0.01742467 0.14210725 0.02832264 0.05267853 0.0540125  0.01462515
 0.01013245 0.         0.06027018 0.08140204]"
2514,"[0.00039214 0.         0.09508678 0.         0.03981793 0.01735316
 0.         0.         0.00762926 0.05050399]"
2564,"[0.01826207 0.15019567 0.05894495 0.01344976 0.04703793 0.00175703
 0.01304206 0.         0.03456749 0.03515572]"
2614,"[0.         0.         0.0064842  0.         0.         0.00230629
 0.00187026 0.00017589 0.         0.00387118]"
2664,"[0.00390523 0.04692407 0.01459587 0.01226881 0.         0.10563847
 0.00644874 0.01175651 0.01455267 0.01237573]"
2714,"[0.         0.0005257  0.01839029 0.03009878 0.00290095 0.00371913
 0.00122577 0.00638838 0.01846913 0.0172527 ]"
2764,"[0.0945048  0.08697971 0.00388436 0.14842328 0.42356783 0.01376949
 0.04142316 0.         0.         0.03417744]"
2814,"[0.         0.00316961 0.04247523 0.         0.         0.01051305
 0.         0.00398826 0.01886065 0.        ]"
2864,"[0.         0.4536276  0.         0.         0.43457314 0.
 0.16651359 0.         0.         0.8592909 ]"
2914,"[0.         0.1675871  0.00145395 0.14437594 0.         0.
 0.0145949  0.         0.00507056 0.        ]"
2964,"[0.00362783 0.         0.10562369 0.01453225 0.02451786 0.
 0.         0.         0.00121446 0.12685882]"
3014,"[0.00562025 0.14886011 0.08613881 0.         0.09003434 0.
 0.00209995 0.09974721 0.13054405 0.00717771]"
3064,"[0.         0.00175424 0.01198109 0.00074556 0.         0.00498735
 0.         0.01222621 0.00150942 0.        ]"
3114,"[0.0272395  0.02324959 0.         0.05090428 0.14864068 0.01365539
 0.         0.00598508 0.05625803 0.        ]"
3164,"[0.17398913 0.         0.12581426 0.         0.10085188 0.00140866
 0.         0.         0.35513943 0.        ]"
3214,"[0.02466599 0.05734728 0.05243108 0.01754872 0.03823321 0.00865344
 0.         0.01844418 0.05457611 0.        ]"
3264,"[0.         0.10292818 0.         0.         0.0024271  0.01634922
 0.008074   0.06125379 0.05726599 0.        ]"
3314,"[0.         0.506244   0.         0.02424652 0.2303123  0.
 0.         0.         0.15929037 0.00518803]"
3364,"[1.56023465e-02 1.26205813e-02 1.00548808e-02 0.00000000e+00
 7.30644725e-03 6.76981814e-04 3.49676562e-03 8.17226770e-04
 1.08141145e-02 8.41231886e-05]"
3414,"[0.1058825  0.32102418 0.11548702 0.0933543  0.09699389 0.
 0.         0.         0.15971069 0.        ]"
3464,"[0.         0.13109164 0.04635648 0.         0.0082859  0.00738211
 0.00103875 0.01444967 0.03722594 0.00164794]"
3514,"[0.06207768 0.2470184  0.         0.05931723 0.02891224 0.01439152
 0.         0.01197976 0.03401958 0.04737377]"
3564,"[0.0162645  0.14542302 0.         0.         0.1493833  0.00263164
 0.03375418 0.13104728 0.07706589 0.05843843]"
3614,"[0.         0.00307999 0.00935087 0.         0.01031752 0.06053592
 0.00804901 0.         0.00677315 0.        ]"
3664,"[0.0300932  0.32151133 0.         0.01289929 0.14314978 0.0207331
 0.00098983 0.         0.02027508 0.00215966]"
3714,"[0.         0.03502147 0.03015971 0.0168879  0.21364506 0.00406278
 0.01239523 0.00639988 0.00903143 0.0092275 ]"
3764,"[0.         0.07294071 0.00734115 0.00544824 0.04860464 0.00539546
 0.00081005 0.00855352 0.013639   0.        ]"
3814,"[0.06839864 0.         0.01016507 0.01879962 0.         0.01287316
 0.00127996 0.02514723 0.00506706 0.        ]"
3864,"[0.         0.02327703 0.04561444 0.00102802 0.01317163 0.00066258
 0.         0.         0.0170277  0.        ]"
3914,"[0.0000000e+00 9.6586384e-03 5.8441292e-03 9.0762827e-04 0.0000000e+00
 2.0130964e-03 3.4103592e-05 0.0000000e+00 2.3495033e-03 0.0000000e+00]"
3964,"[0.00368728 0.00420847 0.00317006 0.00686138 0.         0.00244061
 0.04207334 0.01156189 0.         0.00018294]"
4014,"[0.         0.313433   0.00267188 0.01681689 0.12633601 0.
 0.         0.0085589  0.04977886 0.01203951]"
4064,"[0.01175324 0.05785351 0.04357029 0.         0.20995678 0.
 0.         0.         0.         0.0123574 ]"
4114,"[0.         0.03397424 0.         0.5555131  0.         0.
 0.         0.30607864 0.01011273 0.        ]"
4164,"[0.         0.08159142 0.1225955  0.         0.24967514 0.0058276
 0.         0.         0.         0.22433285]"
4214,"[0.00379642 0.         0.02254409 0.         0.         0.0080608
 0.00382368 0.00630468 0.00326784 0.00170198]"
4264,"[0.01120068 0.00256003 0.01809174 0.01267772 0.         0.01666027
 0.00323194 0.00168357 0.02887554 0.        ]"
4314,"[0.         0.0348545  0.01992786 0.         0.01562697 0.00076852
 0.         0.00948358 0.00980985 0.        ]"
4364,"[0.         0.001513   0.         0.         0.         0.06006872
 0.         0.00622533 0.         0.        ]"
4414,"[0.00037954 0.         0.05582848 0.0025645  0.         0.01526431
 0.00152997 0.         0.         0.        ]"
4464,"[0.0000000e+00 0.0000000e+00 6.0748276e-03 0.0000000e+00 1.0164778e-03
 4.9264613e-03 4.3970425e-04 8.6408094e-05 3.5975284e-03 0.0000000e+00]"
4514,"[0.02408283 0.12158367 0.         0.031508   0.         0.03370667
 0.         0.03496917 0.05482561 0.0015722 ]"
4564,"[0.0000000e+00 0.0000000e+00 6.4472237e-04 0.0000000e+00 6.2514329e-03
 0.0000000e+00 3.4729077e-03 0.0000000e+00 0.0000000e+00 6.6808993e-01]"
4614,"[0.00833305 0.37874258 0.         0.         0.22360617 0.11856408
 0.00326499 0.27397    0.         0.        ]"
4664,"[0.        0.0100496 0.5643303 0.        0.        0.        0.
 0.        0.        0.       ]"
4714,"[0.0021743  0.07847662 0.00175962 0.01316488 0.06097439 0.00582423
 0.00652415 0.00866778 0.01398713 0.00374862]"
4764,"[0.         0.         0.00618974 0.         0.         0.
 0.00448833 0.         0.03337897 0.        ]"
4814,"[0.         0.0603216  0.01535848 0.         0.00500552 0.00591702
 0.00291538 0.00728985 0.01163413 0.00175896]"
4864,"[0.         0.09879    0.         0.01644685 0.         0.01827887
 0.01326638 0.00154105 0.02436017 0.01791257]"
4914,"[0.04113247 0.02706309 0.00571139 0.         0.01637211 0.05509629
 0.         0.         0.01123749 0.02027996]"
4964,"[0.         0.09951247 0.04321403 0.00498794 0.01846143 0.03493811
 0.         0.00560509 0.02990979 0.00420268]"
5014,"[0.03059528 0.         0.00907673 0.00269007 0.         0.00993365
 0.01796395 0.02059839 0.         0.        ]"
5064,"[0.         0.14319298 0.         0.03563773 0.         0.07805154
 0.0225042  0.06536698 0.14498357 0.        ]"
5114,"[0.00207319 0.         0.01595154 0.         0.00561382 0.01190084
 0.00087352 0.00632491 0.02027901 0.00010165]"
5164,"[0.         0.         0.00406057 0.00016018 0.         0.0068709
 0.00471532 0.00084296 0.00217723 0.00034248]"
5214,"[0.         0.3746973  0.         0.01529752 0.366036   0.
 0.         0.01446944 0.00326618 0.2737467 ]"
5264,"[0.         0.         0.0342739  0.         0.0007738  0.03327169
 0.00265245 0.03765675 0.04335866 0.01179993]"
5314,"[0.         0.         0.06187963 0.         0.         0.02572696
 0.02273511 0.01164606 0.05262627 0.        ]"
5364,"[0.00040245 0.00641105 0.         0.00308755 0.07854737 0.00655275
 0.         0.         0.0338004  0.        ]"
5414,"[0.         0.02027709 0.00516303 0.         0.         0.01108344
 0.00573    0.01684272 0.00193043 0.        ]"
5464,"[0.         0.00942701 0.00193742 0.00358822 0.         0.00221228
 0.00362752 0.01440894 0.00557225 0.        ]"
5514,"[0.0044746  0.03203808 0.03311465 0.         0.         0.01010851
 0.00587126 0.01165375 0.         0.00031224]"
5564,"[0.01105406 0.         0.00589812 0.0159139  0.00785191 0.01092229
 0.00379502 0.01649856 0.03552851 0.        ]"
5614,"[0.         0.02523556 0.00085028 0.         0.         0.00057856
 0.         0.00254247 0.01569137 0.04567991]"
5664,"[1.15000678e-03 1.06580565e-02 1.26677118e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.34054327e-02 0.00000000e+00
 5.78183499e-05 0.00000000e+00]"
5714,"[0.00158035 0.00829859 0.00255826 0.00614307 0.01980065 0.00467268
 0.00462347 0.00309682 0.00907779 0.        ]"
5764,"[0.33172074 0.35247052 0.         0.13374695 0.02986061 0.
 0.18718463 0.         0.07265638 0.44153875]"
5814,"[4.9298109e-05 0.0000000e+00 7.1494803e-03 3.5666721e-03 1.1838616e-03
 2.5303103e-03 3.6653157e-04 1.0975861e-02 2.5224066e-03 2.2549981e-03]"
5864,"[0.         0.01514796 0.01342981 0.         0.01068384 0.
 0.         0.01581933 0.02480992 0.        ]"
5914,"[0.         0.13936655 0.11239517 0.         0.         0.04053308
 0.         0.03556417 0.         0.06678335]"
5964,"[0.09428599 0.09569906 0.03641453 0.         0.16623808 0.01630684
 0.         0.         0.4587849  0.        ]"
6014,"[0.00890616 0.0911871  0.         0.         0.03874597 0.00760001
 0.01356719 0.03079164 0.01140615 0.        ]"
6064,"[0.         0.         0.00158072 0.00019082 0.         0.00153384
 0.00038172 0.00224703 0.0005164  0.00237312]"
6114,"[0.00648049 0.03620492 0.01080528 0.01413795 0.02176836 0.00025681
 0.00184109 0.00107885 0.01770929 0.        ]"
6164,"[0.0000000e+00 7.9284066e-05 6.8510133e-03 8.1960913e-03 0.0000000e+00
 0.0000000e+00 4.0482623e-03 0.0000000e+00 2.9052906e-03 0.0000000e+00]"
6214,"[0.         0.00236315 0.00360332 0.         0.         0.01569078
 0.         0.00024293 0.0017781  0.        ]"
6264,"[0.00754847 0.00149569 0.00250347 0.00015225 0.00289409 0.01323961
 0.00457318 0.00526939 0.         0.        ]"
6314,"[0.0010796  0.00131028 0.00443931 0.00028741 0.00198038 0.00313305
 0.00090907 0.00154174 0.00221507 0.00066624]"
6364,"[0.13938645 0.13780515 0.         0.         0.3872884  0.
 0.00833852 0.02148044 0.2975129  0.        ]"
6414,"[0.00377432 0.00354323 0.02040158 0.00508959 0.08475421 0.00203425
 0.         0.         0.02489938 0.        ]"
6464,"[0.         0.00065841 0.04420285 0.02082372 0.028482   0.
 0.         0.00946844 0.01593835 0.00482401]"
6514,"[0.00586111 0.         0.01257927 0.00917808 0.         0.00409605
 0.         0.         0.00678274 0.0061089 ]"
6564,"[0.         0.05463079 0.00038089 0.         0.         0.
 0.00656121 0.02963276 0.01229051 0.00239367]"
6614,"[0.15451363 0.10958964 0.         0.         0.46260244 0.
 0.         0.         0.         0.03059789]"
6664,"[0.         0.01132609 0.04046601 0.         0.         0.02444502
 0.         0.00030347 0.01840199 0.01073374]"
6714,"[0.         0.03345218 0.         0.01962487 0.         0.00050237
 0.00287708 0.03240241 0.02783559 0.00995727]"
6764,"[0.         0.12504183 0.03685093 0.         0.00858871 0.00588108
 0.         0.         0.01576158 0.00147166]"
6814,"[0.         0.         0.00931876 0.00606772 0.01463628 0.00463098
 0.         0.         0.00968096 0.0111644 ]"
6864,"[0.         0.10090324 0.00680525 0.00625144 0.10353303 0.
 0.         0.00844565 0.00545379 0.00238685]"
6914,"[0.01372506 0.2307455  0.00195847 0.0066792  0.10296453 0.03217366
 0.         0.02828776 0.11339783 0.02671031]"
6964,"[0.         0.11097778 0.00090336 0.02352848 0.03793464 0.02654915
 0.00215037 0.02410369 0.06410823 0.        ]"
7014,"[0.         0.5890974  0.         0.03003427 0.30331558 0.
 0.         0.         0.0241526  0.        ]"
7064,"[0.6623912  0.0496384  0.         0.         0.06893734 0.
 0.00641304 0.         0.         0.        ]"
7114,"[0.02224828 0.10392041 0.00064623 0.01773302 0.04282237 0.00297237
 0.00204418 0.00293336 0.02851533 0.03278524]"
7164,"[2.0165859e-05 3.5175385e-03 5.4239319e-04 0.0000000e+00 0.0000000e+00
 6.2858835e-03 0.0000000e+00 3.6579559e-03 2.7536908e-03 1.7308291e-04]"
7214,"[0.01171566 0.0030773  0.00264911 0.         0.         0.03621479
 0.         0.00987558 0.00408506 0.        ]"
7264,"[0.01001898 0.         0.         0.         0.         0.01091082
 0.         0.         0.         0.12445415]"
7314,"[0.         0.         0.08817905 0.         0.         0.
 0.         0.         0.15044768 0.        ]"
7364,"[3.5543114e-02 1.7861563e-01 2.2987220e-02 0.0000000e+00 1.7417094e-01
 9.8741315e-03 2.3158111e-03 1.0318575e-04 5.0203584e-02 3.3203136e-02]"
7414,"[0.00767493 0.02921317 0.02119999 0.         0.26762384 0.
 0.         0.         0.02451128 0.        ]"
7464,"[0.         0.00014845 0.00702111 0.00771354 0.         0.00433917
 0.00043973 0.00088892 0.00197222 0.00107862]"
7514,"[0.0000000e+00 3.5336372e-02 2.1233391e-03 0.0000000e+00 4.3470059e-02
 0.0000000e+00 1.1303461e-02 5.0667904e-07 2.1606706e-02 0.0000000e+00]"
7564,"[0.         0.         0.00918467 0.01215158 0.         0.005524
 0.00586931 0.00136759 0.         0.00682084]"
7614,"[0.01792422 0.08292004 0.         0.         0.02520578 0.
 0.         0.01692697 0.04733604 0.00551055]"
7664,"[0.         0.05326745 0.00124736 0.00797058 0.         0.00409026
 0.00225142 0.00272342 0.0131496  0.        ]"
7714,"[0.00014741 0.         0.01793511 0.         0.         0.04599471
 0.00989651 0.         0.         0.00071465]"
7764,"[0.06359363 0.         0.         0.         0.00328306 0.00016657
 0.         0.         0.00344446 0.01062633]"
7814,"[0.00063863 0.         0.01404572 0.         0.         0.00243278
 0.00079685 0.         0.02901199 0.        ]"
7864,"[0.00599513 0.00090016 0.00230187 0.00342248 0.35781288 0.
 0.         0.00406093 0.01185053 0.02719524]"
7914,"[0.         0.5050532  0.         0.         0.69571364 0.
 0.         0.         0.01046675 0.        ]"
7964,"[0.00175035 0.         0.00558622 0.         0.         0.00204383
 0.00053597 0.00204272 0.009838   0.        ]"
8014,"[0.         0.         0.         0.03139777 0.00764402 0.
 0.05152053 0.         0.02059841 0.        ]"
8064,"[0.         0.05045558 0.         0.         0.08127376 0.
 0.         0.01055214 0.21759117 0.03931772]"
8114,"[0.01121042 0.         0.0214482  0.00354431 0.         0.
 0.         0.         0.         0.01173348]"
8164,"[0.0000000e+00 1.6701086e-01 1.9590499e-02 0.0000000e+00 6.3253202e-02
 0.0000000e+00 0.0000000e+00 1.4226762e-02 4.8305478e-02 1.2340094e-04]"
8214,"[0.         0.00294663 0.00168926 0.00017714 0.         0.00455418
 0.         0.00581921 0.02066708 0.        ]"
8264,"[0.         0.08302221 0.00344271 0.01083611 0.1584654  0.
 0.         0.00245388 0.01420687 0.00202274]"
8314,"[0.0000000e+00 0.0000000e+00 1.5555725e-03 1.9315335e-03 1.1177116e-04
 7.6426135e-05 0.0000000e+00 0.0000000e+00 5.5849279e-04 1.5245358e-04]"
8364,"[0.         0.15573332 0.00188398 0.00588507 0.00629107 0.
 0.00046461 0.01459327 0.0243975  0.        ]"
8414,"[0.         0.00519395 0.00372093 0.00207544 0.         0.01503797
 0.00337559 0.         0.02702247 0.        ]"
8464,"[0.01620257 0.14211212 0.         0.         0.02177441 0.01475371
 0.01124819 0.00845637 0.01168531 0.        ]"
8514,"[0.00276295 0.         0.         0.01395436 0.         0.00159721
 0.00644114 0.00365763 0.00776892 0.00596241]"
8564,"[0.         0.00257135 0.01227953 0.01789469 0.01502963 0.00723737
 0.00890474 0.         0.00589144 0.        ]"
8614,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.10733164 0.        ]"
8664,"[0.         0.9153293  0.         0.         0.00189208 0.
 0.09406163 0.         0.         0.01181745]"
8714,"[0.         0.00739275 0.00705551 0.         0.         0.00255744
 0.01371109 0.00370901 0.         0.00267249]"
8764,"[0.         0.00250474 0.00380808 0.         0.03336688 0.01107336
 0.00125196 0.00290151 0.0078641  0.00073027]"
8814,"[0.00767521 0.05607719 0.00157257 0.         0.05773412 0.0041099
 0.         0.00903077 0.         0.00164375]"
8864,"[0.00595647 0.00190306 0.01009192 0.         0.         0.00554671
 0.00427522 0.01235874 0.         0.00355042]"
8914,"[1.0835605  0.         0.         0.         0.00628763 0.
 0.06977305 0.         0.         0.        ]"
8964,"[0.         0.0695136  0.03359647 0.         0.15787314 0.00779734
 0.         0.         0.02223965 0.02554995]"
9014,"[0.         0.         0.00734467 0.00490467 0.00861797 0.00370494
 0.00202451 0.         0.00485936 0.        ]"
9064,"[0.00074303 0.01188624 0.00803469 0.         0.00468293 0.00381361
 0.00182537 0.         0.01437716 0.        ]"
9114,"[0.         0.40329123 0.         0.00303046 0.17675482 0.01439342
 0.         0.         0.         0.00402475]"
9164,"[0.00049621 0.00056191 0.0097602  0.         0.         0.00850205
 0.         0.00347544 0.0141611  0.01222281]"
9214,"[0.         0.23318797 0.         0.04151244 0.07515421 0.
 0.         0.00409872 0.03668345 0.        ]"
9264,"[0.         0.         0.         0.25081393 0.         0.
 0.         0.         0.         0.04468173]"
9314,"[0.01198805 0.05449219 0.         0.0163854  0.37548143 0.00213533
 0.         0.00136464 0.00089417 0.        ]"
9364,"[0.00111144 0.01053466 0.01314296 0.00982696 0.06637751 0.
 0.0029496  0.00618092 0.00555704 0.        ]"
9414,"[0.         0.17657016 0.0299403  0.02986991 0.00239601 0.
 0.         0.00092245 0.         0.        ]"
9464,"[0.03240572 0.         0.00837012 0.         0.         0.01059388
 0.00529753 0.         0.         0.        ]"
9514,"[0.         0.         0.00622476 0.         0.         0.00030103
 0.         0.00061673 0.         0.        ]"
9564,"[0.         0.0033728  0.00551529 0.02207875 0.         0.01699185
 0.00536154 0.00468621 0.05416947 0.00596925]"
9614,"[0.0160888  0.         0.         0.         0.         0.
 0.00152875 0.01836875 0.         0.05900505]"
9664,"[0.01072119 0.01983516 0.00558633 0.         0.         0.00328353
 0.004986   0.00449975 0.00480616 0.01270581]"
9714,"[0.0483172  0.02680219 0.00856822 0.00256466 0.02454546 0.03570057
 0.00231578 0.00027777 0.04827847 0.01685961]"
9764,"[0.00199143 0.06548531 0.01995413 0.         0.41033968 0.
 0.02177134 0.01128068 0.         0.05663456]"
9814,"[0.         0.08309906 0.         0.         0.19104648 0.
 0.         0.         0.02266633 0.        ]"
9864,"[0.         0.         0.00192689 0.         0.         0.01349443
 0.         0.         0.         0.        ]"
9914,"[0.26226825 0.04825089 0.         0.04050473 0.0507408  0.03310606
 0.         0.         0.         0.02684128]"
9964,"[0.         0.05921278 0.00318989 0.01103265 0.         0.00461582
 0.         0.00833246 0.0211271  0.        ]"
10014,"[0.         0.07623651 0.         0.         0.         0.04831571
 0.         0.02726935 0.04926378 0.00666358]"
10064,"[0.         0.16907726 0.         0.         0.12466382 0.00728706
 0.         0.02600319 0.05539622 0.        ]"
10114,"[0.00444875 0.         0.00410023 0.00302676 0.00157752 0.0007111
 0.         0.         0.00445965 0.        ]"
10164,"[0.         0.25476936 0.         0.         0.21784534 0.0334206
 0.         0.02595014 0.13867442 0.01082528]"
10214,"[0.00176466 0.04018482 0.02115751 0.00402898 0.         0.
 0.         0.00752918 0.03257568 0.        ]"
10264,"[0.01125079 0.00569157 0.01668786 0.         0.04192049 0.00859383
 0.         0.         0.04875538 0.00042396]"
10314,"[6.7584096e-03 0.0000000e+00 1.4342916e-02 7.9125082e-03 0.0000000e+00
 1.7536607e-03 1.8604420e-03 0.0000000e+00 4.4587337e-05 0.0000000e+00]"
10364,"[0.13743007 0.         0.01229395 0.         0.         0.0098601
 0.         0.         0.         0.        ]"
10414,"[0.00071121 0.         0.00600179 0.00726146 0.00143662 0.00594146
 0.00205235 0.0008274  0.         0.00089565]"
10464,"[0.00420625 0.         0.         0.01645542 0.         0.00278463
 0.         0.         0.0004718  0.        ]"
10514,"[0.         0.06460597 0.02651232 0.         0.         0.
 0.00564885 0.         0.00190948 0.00362684]"
10564,"[0.00713555 0.         0.         0.02141558 0.07691636 0.00357363
 0.00723087 0.         0.01241302 0.        ]"
10614,"[0.01992225 0.         0.00667001 0.00115628 0.0021026  0.00333252
 0.01450754 0.         0.         0.02704461]"
10664,"[0.         0.02234809 0.02348834 0.         0.02433887 0.
 0.         0.         0.0469693  0.12023732]"
10714,"[0.         0.30526334 0.         0.         0.13688777 0.
 0.         0.         0.         0.        ]"
10764,"[0.01447728 0.21091074 0.         0.00053227 0.18035045 0.
 0.         0.         0.02487657 0.        ]"
10814,"[0.         0.10232554 0.         0.01417971 0.         0.00293255
 0.         0.         0.02221075 0.        ]"
10864,"[0.00313956 0.01369868 0.01157077 0.         0.00024541 0.00313855
 0.         0.00163742 0.01093634 0.        ]"
10914,"[0.03788089 0.01304992 0.00799778 0.         0.01861305 0.00814475
 0.         0.00318724 0.         0.00015727]"
10964,"[0.         0.         0.01468534 0.         0.         0.00652116
 0.00214251 0.         0.01142888 0.        ]"
11014,"[0.         0.         0.         0.         0.         0.0018064
 0.0013736  0.00192474 0.00928017 0.        ]"
11064,"[0.         0.01699994 0.05767127 0.         0.         0.01514733
 0.02002337 0.02082608 0.02244583 0.        ]"
11114,"[0.         0.         0.00945118 0.         0.00631748 0.00714872
 0.00377672 0.00280126 0.01986458 0.        ]"
11164,"[0.00399597 0.00312576 0.         0.01386668 0.19694048 0.01048678
 0.         0.         0.         0.        ]"
11214,"[0.         0.11615907 0.         0.         0.22188145 0.
 0.         0.         0.0032361  0.        ]"
11264,"[0.         0.         0.02108552 0.         0.         0.
 0.00045635 0.         0.01825862 0.00204458]"
11314,"[0.         0.74950075 0.         0.         0.         0.
 0.         0.03333646 0.06004327 0.        ]"
11364,"[0.         0.         0.         0.0170359  0.         0.
 0.00194887 0.00852011 0.00279599 0.        ]"
11414,"[0.         0.05239468 0.02536254 0.04316549 0.14456423 0.
 0.         0.04067801 0.06691501 0.        ]"
11464,"[0.         0.         0.         0.         0.01993796 0.
 0.00194471 0.01833957 0.00392075 0.01886674]"
11514,"[0.         0.11537057 0.05917227 0.         0.         0.00619137
 0.         0.0027075  0.04403784 0.        ]"
11564,"[0.         0.03272216 0.         0.         0.83840954 0.
 0.         0.         0.         0.        ]"
11614,"[0.09548499 0.01641329 0.02786991 0.         0.02557051 0.
 0.         0.04767403 0.09094541 0.        ]"
11664,"[0.         0.26101825 0.         0.01178922 0.01999325 0.
 0.         0.         0.01312528 0.        ]"
11714,"[0.         0.33491275 0.         0.         0.0318293  0.
 0.         0.         0.03114005 0.        ]"
11764,"[0.         0.01185931 0.00069811 0.00174888 0.         0.
 0.00044844 0.         0.00764124 0.0062531 ]"
11814,"[0.         0.02792097 0.03030362 0.         0.01678928 0.00102577
 0.         0.         0.01751484 0.        ]"
11864,"[0.         0.3315471  0.04377927 0.         0.         0.
 0.0082299  0.         0.         0.        ]"
11914,"[0.04575437 0.01067418 0.06640396 0.         0.         0.
 0.         0.00018527 0.         0.06249357]"
11964,"[0.00210187 0.01345135 0.00526175 0.         0.12627542 0.00572631
 0.01060121 0.00179146 0.00265874 0.        ]"
12014,"[0.         0.25067228 0.         0.         0.         0.
 0.00436272 0.02305788 0.16254924 0.        ]"
12064,"[0.         0.02834537 0.0087968  0.         0.01548626 0.00251365
 0.         0.00054003 0.01116473 0.        ]"
12114,"[0.         0.         0.         0.00658612 0.00548639 0.01028844
 0.0158561  0.00114615 0.00721152 0.00698389]"
12164,"[0.         0.         0.00451575 0.         0.         0.00196719
 0.         0.         0.01241123 0.        ]"
12214,"[0.00586209 0.00200452 0.00547751 0.00462961 0.         0.00481492
 0.00053886 0.00054356 0.00283342 0.00038072]"
12264,"[0.0020735  0.0208519  0.         0.00119094 0.         0.00247433
 0.00658762 0.00559152 0.01694648 0.00067559]"
12314,"[0.         0.07156162 0.         0.0363617  0.         0.
 0.         0.         0.02844357 0.        ]"
12364,"[0.01884963 0.15826425 0.         0.11298194 0.11229411 0.
 0.         0.         0.         0.        ]"
12414,"[0.         0.         0.00012301 0.00039188 0.         0.00291073
 0.00060334 0.00354856 0.00079114 0.00339005]"
12464,"[0.03420398 0.         0.00748793 0.05510905 0.06089135 0.
 0.         0.09246491 0.         0.        ]"
12514,"[0.5809859  0.25466996 0.         0.         0.01518653 0.
 0.01319209 0.         0.         0.        ]"
12564,"[0.         0.         0.         0.85975975 0.         0.
 0.         0.         0.         0.0206198 ]"
12614,"[0.         0.00793406 0.01843059 0.         0.         0.01398986
 0.00189839 0.         0.00746954 0.        ]"
12664,"[0.03310448 0.02716051 0.01328288 0.01431869 0.         0.07080904
 0.         0.         0.03959206 0.01371167]"
12714,"[0.06494609 0.         0.00939623 0.         0.07153209 0.00498522
 0.00132588 0.         0.02228503 0.        ]"
12764,"[0.01008545 0.03175985 0.         0.         0.41704845 0.
 0.         0.         0.         0.        ]"
12814,"[0.00501982 0.         0.0024744  0.00196871 0.0041264  0.01445254
 0.         0.00561447 0.02182934 0.        ]"
12864,"[0.00309422 0.         0.00087242 0.00048146 0.         0.
 0.00167795 0.00326561 0.00270918 0.00282734]"
12914,"[0.         0.01640079 0.00156485 0.         0.         0.0132991
 0.         0.00988466 0.         0.00221401]"
12964,"[0.         0.01289416 0.00790572 0.         0.         0.0253569
 0.00110009 0.         0.         0.01162416]"
13014,"[0.00267769 0.00040901 0.00111002 0.         0.         0.00104113
 0.00554554 0.         0.         0.        ]"
13064,"[0.         0.0709796  0.03405432 0.00040829 0.         0.00034181
 0.         0.         0.06811925 0.        ]"
13114,"[0.00091098 0.         0.         0.         0.00041337 0.
 0.00262144 0.01250547 0.         0.        ]"
13164,"[0.         0.         0.         0.00594257 0.         0.
 0.         0.         0.00573591 0.        ]"
13214,"[0.         0.1544147  0.         0.         0.05150342 0.
 0.         0.         0.         0.        ]"
13264,"[0.         0.00034727 0.00240084 0.00539207 0.         0.
 0.         0.         0.00099912 0.00167107]"
13314,"[0.0000000e+00 5.5986242e-05 5.1638002e-05 7.8885775e-04 2.3528761e-05
 2.6514486e-04 0.0000000e+00 0.0000000e+00 2.9969838e-04 0.0000000e+00]"
13364,"[0.02651643 0.21532658 0.         0.         0.0653853  0.
 0.         0.         0.         0.        ]"
13414,"[0.         0.         0.         0.25047806 0.         0.
 0.00432913 0.03220215 0.         0.05473243]"
13464,"[0.00143831 0.00071512 0.01077331 0.         0.00560466 0.00813172
 0.         0.         0.00718156 0.00069842]"
13514,"[0.00113548 0.00516418 0.00398578 0.         0.00796386 0.00371173
 0.         0.0089906  0.         0.00695807]"
