,track_genre_val
36723,['indie']
36724,['Arguman-loved tracks']
36725,['indie']
36726,['indie']
36727,['indie']
36728,['krautrock']
36729,['krautrock']
36730,['krautrock']
36735,['rock']
36736,['rock']
36737,['folk']
36738,['folk']
36739,['folk']
36740,['folk']
36741,['folk']
36742,['chill']
36743,['chill']
36744,['chill']
36745,['chill']
36749,['House']
36750,['House']
36751,['Hip-Hop']
36752,['Hip-Hop']
36753,['Hip-Hop']
36754,['black metal']
36755,['indie rock']
36756,['rock']
36757,['rock']
36758,['jazz']
36767,['Bossa Nova']
36768,['indie rock']
36769,['ambient']
36770,['ambient']
36771,['swedish']
36772,['swedish']
36773,['indie']
36775,['indie']
36778,['60s']
36780,['cantautor']
36781,['blues']
36782,['roots reggae']
36785,['77davez-all-tracks']
36786,['thrash metal']
36787,['blues rock']
36788,['blues rock']
36789,['experimental']
36790,['experimental']
36791,['folk rock']
36792,['folk rock']
36793,['folk rock']
36794,['reggae']
36797,['experimental']
36798,['experimental']
36799,['Hip-Hop']
36800,['Hip-Hop']
36801,['Hip-Hop']
36802,['Hip-Hop']
36803,['4']
36804,['4']
36805,['Dreamy']
36808,['classic rock']
36809,['classic rock']
36810,['classic rock']
36814,['rock']
36815,['rock']
36816,['rock']
36817,['Hip-Hop']
36818,['jazz']
36821,['Soundtrack']
36822,['Soundtrack']
36823,['classic rock']
36824,['classic rock']
36825,['thrash metal']
36826,['Hip-Hop']
36827,['jazz']
36828,['madchester']
36829,['madchester']
36830,['where the wild things are']
36831,['psych folk']
36833,['80s']
36834,['experimental']
36835,['indie']
36836,['sting']
36837,['sting']
36838,['sting']
36839,['sting']
36840,['sting']
36843,['latin']
36844,['latin']
36845,['indie']
36846,['indie']
36847,['indie']
36848,['80s']
36849,['80s']
36850,['80s']
36851,['80s']
36852,['80s']
36853,['rock chileno']
36854,['rock chileno']
36855,['rock chileno']
36856,['alternative']
36857,['alternative']
36858,['alternative']
36859,['alternative']
36860,['rock en español']
36861,['Rock en Espanol']
36862,['Rock en Espanol']
36863,['Rock en Espanol']
36864,['Rock en Espanol']
36865,['Rock en Espanol']
36866,['alternative']
36867,['alternative']
36868,['alternative']
36869,['chill out']
36870,['pop']
36871,['symphonic metal']
36872,['symphonic metal']
36873,['symphonic metal']
36874,['symphonic metal']
36875,['punk']
36876,['funky']
36877,['funky']
36879,['Reggaeton']
36882,['indie']
36883,['indie']
36884,['indie']
36885,['indie']
36886,['indie']
36887,['indie']
36888,['indie']
36889,['indie']
36890,['indie']
36891,['indie']
36892,['indie']
36893,['indie']
36894,['indie']
36895,['indie']
36896,['indie']
36897,['indie']
36898,['indie']
36899,['indie']
36900,['indie']
36901,['indie']
36902,['indie']
36903,['indie']
36904,['indie']
36905,['indie']
36906,['indie']
36907,['indie']
36908,['indie']
36909,['indie']
36910,['indie']
36911,['folk']
36912,['indie']
36913,['indie']
36914,['indie']
36915,['indie']
36916,['Lightning Rod']
36917,['world']
36918,['indie']
36919,['poesia']
36920,['funk']
36921,['funk']
36922,['funk']
36932,['electronic']
36933,['electronic']
36934,['electronic']
36938,['90s']
36939,['90s']
36940,['indie']
36941,['indie']
36942,['indie']
36943,['indie']
36944,['indie']
36945,['indie']
36946,['indie']
36947,['indie']
36948,['indie']
36949,['indie']
36950,['indie']
36951,['indie']
36952,['alternative']
36953,['alternative']
36954,['alternative']
36955,['alternative']
36956,['alternative']
36957,['indie folk']
36958,['indie folk']
36959,['indie folk']
36960,['indie folk']
36961,['indie folk']
36962,['indie folk']
36963,['indie folk']
36964,['rnb']
36965,['rnb']
36966,['rnb']
36967,['rnb']
36968,['indie']
36969,['indie']
36970,['indie']
36971,['indie']
36973,['Grunge']
36976,['Kid Abelha']
36977,['singer-songwriter']
36978,['indie rock']
36979,['rock']
36980,['rock']
36981,['rock']
36982,['rock']
36983,['rock']
36984,['rock']
36985,['rock']
36986,['rock']
36987,['rock']
36988,['rock']
36989,['rock']
36990,['rock']
36991,['rock']
36992,['rock']
36993,['alternative']
36994,['alternative']
36995,['alternative']
36996,['alternative']
36997,['alternative']
36998,['indie rock']
36999,['female vocalists']
37000,['female vocalists']
37001,['female vocalists']
37002,['indie']
37003,['indie']
37004,['indie']
37005,['indie']
37006,['indie']
37007,['indie']
37008,['indie']
37009,['indie']
37010,['indie']
37011,['electronic']
37012,['electronic']
37013,['electronic']
37014,['electronic']
37015,['electronic']
37016,['electronic']
37017,['electronic']
37018,['electronic']
37019,['Power metal']
37020,['Power metal']
37021,['trance']
37022,['trance']
37023,['industrial metal']
37024,['industrial metal']
37025,['rock']
37026,['rock']
37027,['rock']
37028,['rock']
37029,['rock']
37030,['rock']
37031,['electronic']
37032,['electronic']
37033,['electronic']
37034,['electronic']
37035,['electronic']
37037,['pop']
37040,['alternative']
37041,['alternative']
37042,['alternative']
37043,['alternative metal']
37044,['afrobeat']
37045,['afrobeat']
37046,['afrobeat']
37047,['afrobeat']
37048,['8-bit']
37049,['80s']
37050,['electronic']
37051,['alternative']
37053,['electronic']
37054,['indie']
37055,['black metal']
37056,['electronic']
37057,['indie']
37058,['metal']
37059,['Power metal']
37060,['indie']
37061,['indie']
37062,['indie']
37063,['indie']
37064,['indie rock']
37065,['indie rock']
37066,['indie rock']
37078,['indie rock']
37079,['indie rock']
37080,['indie rock']
37081,['indie rock']
37082,['indie rock']
37083,['indie rock']
37084,['indie rock']
37085,['indie rock']
37086,['indie rock']
37087,['indie rock']
37088,['indie rock']
37089,['indie rock']
37090,['indie']
37091,['indie rock']
37092,['indie rock']
37093,['indie rock']
37094,['indie rock']
37095,['indie rock']
37096,['rock']
37097,['rock']
37098,['rock']
37099,['The Academy is']
37100,['The Academy is']
37101,['The Academy is']
37102,['rock']
37103,['rock']
37109,['rock']
37110,['rock']
37111,['rock']
37112,['rock']
37113,['rock']
37114,['rock']
37115,['rock']
37116,['rock']
37117,['alternative rock']
37118,['alternative rock']
37119,['rock']
37120,['rock']
37121,['indie rock']
37122,['indie rock']
37123,['rock']
37124,['rock']
37125,['rock']
37126,['rock']
37127,['rock']
37128,['indie rock']
37129,['indie rock']
37130,['indie rock']
37131,['electro']
37132,['indie']
37133,['indie']
37134,['indie rock']
37135,['indie rock']
37136,['indie rock']
37137,['Drum and bass']
37138,['Drum and bass']
37139,['songs by bands with the suffix head']
37140,['symphonic metal']
37141,['indie rock']
37142,['indie']
37143,['rock']
37144,['punk']
37145,['indie']
37147,['no wave']
37148,['electropop']
37149,['electropop']
37153,['female vocalists']
37154,['female vocalists']
37155,['female vocalists']
37156,['female vocalists']
37157,['female vocalists']
37158,['electronic']
37159,['electronic']
37160,['electronic']
37161,['electronic']
37162,['electronic']
37163,['Neo-Soul']
37164,['Neo-Soul']
37165,['Neo-Soul']
37166,['Neo-Soul']
37167,['rock']
37168,['rock']
37169,['alternative']
37170,['alternative']
37171,['electronic']
37172,['electronic']
37173,['electronic']
37174,['chillout']
37175,['rock']
37176,['electronica']
37177,['Bossa Nova']
37178,['Bossa Nova']
37179,['indie']
37180,['indie']
37181,['indie']
37182,['indie']
37183,['indie']
37184,['indie']
37185,['indie']
37186,['indie']
37187,['folk']
37188,['folk']
37189,['folk']
37190,['folk']
37191,['folk']
37192,['folk']
37193,['indie']
37194,['indie']
37195,['indie']
37210,['oldies']
37211,['oldies']
37212,['oldies']
37213,['indie']
37214,['indie']
37215,['indie']
37216,['Garage Rock']
37217,['Garage Rock']
37218,['Garage Rock']
37219,['Garage Rock']
37220,['Garage Rock']
37221,['Garage Rock']
37222,['Garage Rock']
37223,['Garage Rock']
37224,['alternative']
37225,['alternative']
37226,['alternative']
37227,['alternative']
37228,['alternative']
37229,['alternative']
37230,['singer-songwriter']
37231,['singer-songwriter']
37236,['shoegaze']
37237,['chillout']
37238,['chillout']
37239,['chillout']
37241,['downtempo']
37242,['downtempo']
37243,['downtempo']
37244,['downtempo']
37245,['downtempo']
37246,['chillout']
37247,['chillout']
37248,['chillout']
37249,['Bossa Nova']
37250,['Bossa Nova']
37251,['Bossa Nova']
37252,['jazz']
37255,['Bittersweet']
37256,['Bittersweet']
37257,['Bittersweet']
37258,['Bittersweet']
37259,['indie']
37260,['indie']
37261,['indie']
37262,['trip-hop']
37263,['electro']
37264,['indie']
37265,['indie']
37266,['indie']
37267,['chillout']
37268,['Soundtrack']
37269,['jazz']
37270,['Love']
37271,['indie']
37272,['punk']
37273,['gato barbieri']
37274,['folk']
37275,['folk']
37276,['folk']
37277,['folk']
37278,['folk']
37279,['folk']
37280,['folk']
37281,['folk']
37282,['indie']
37283,['indie']
37284,['indie']
37285,['punk rock']
37286,['punk rock']
37287,['punk rock']
37288,['punk rock']
37289,['post-punk']
37290,['post-punk']
37291,['post-punk']
37300,['1982']
37301,['1982']
37302,['1982']
37303,['indie']
37304,['indie']
37305,['indie']
37306,['indie']
37307,['indie']
37308,['indie']
37309,['indie']
37310,['indie']
37311,['indie']
37312,['indie']
37313,['indie']
37314,['indie']
37315,['Stoner Rock']
37316,['Stoner Rock']
37317,['Stoner Rock']
37318,['Stoner Rock']
37319,['Stoner Rock']
37320,['Stoner Rock']
37321,['Stoner Rock']
37322,['sad']
37323,['sad']
37324,['sad']
37325,['sad']
37326,['sad']
37327,['alternative']
37328,['alternative']
37329,['alternative']
37330,['alternative']
37331,['alternative']
37332,['alternative']
37333,['alternative rock']
37334,['alternative rock']
37335,['ska']
37336,['ska']
37337,['ska']
37338,['rock']
37339,['rock']
37340,['folk']
37341,['alternative rock']
37342,['alternative rock']
37346,['indie']
37347,['indie']
37348,['indie']
37349,['indie']
37350,['indie']
37351,['indie']
37352,['indie']
37353,['indie']
37354,['indie']
37355,['alternative']
37356,['alternative']
37357,['alternative']
37358,['alternative']
37359,['alternative']
37360,['high school musical 3']
37361,['80s']
37362,['rock']
37363,['rock']
37364,['indie']
37365,['indie']
37366,['indie']
37367,['Grunge']
37368,['rock']
37369,['rock']
37370,['rock']
37371,['rock']
37372,['rock']
37373,['indie']
37374,['indie']
37375,['electronic']
37376,['electronic']
37377,['rock']
37378,['rock']
37379,['experimental']
37380,['experimental']
37381,['rock']
37382,['classic rock']
37383,['folk']
37384,['experimental']
37385,['Stoner Rock']
37386,['female vocalists']
37388,['swing']
37389,['classic country']
37398,['american']
37399,['experimental']
37400,['experimental']
37401,['experimental']
37402,['blues rock']
37403,['blues rock']
37404,['blues rock']
37405,['blues rock']
37406,['blues rock']
37407,['blues rock']
37408,['blues rock']
37409,['blues rock']
37410,['blues rock']
37411,['blues rock']
37412,['blues rock']
37413,['blues rock']
37414,['blues']
37415,['blues']
37416,['indie']
37417,['indie']
37418,['indie']
37419,['indie']
37420,['indie']
37421,['indie']
37422,['indie']
37423,['indie']
37424,['indie']
37425,['indie']
37426,['indie']
37427,['rocknrolla']
37428,['rocknrolla']
37429,['alternative']
37430,['alternative']
37431,['alternative']
37432,['alternative']
37433,['alternative']
37434,['alternative']
37435,['alternative']
37436,['alternative']
37437,['alternative']
37438,['folk']
37439,['folk']
37440,['folk']
37441,['folk']
37442,['folk']
37443,['favorite songs']
37444,['favorite songs']
37445,['hard rock']
37446,['hard rock']
37447,['chillout']
37448,['chillout']
37449,['chillout']
37450,['rock']
37451,['rock']
37452,['rock']
37453,['pop']
37454,['pop']
37455,['pop']
37456,['chillout']
37457,['chillout']
37458,['chillout']
37459,['chillout']
37460,['chillout']
37461,['chillout']
37462,['chillout']
37463,['chillout']
37464,['chillout']
37465,['chillout']
37466,['chillout']
37467,['alternative']
37468,['alternative']
37469,['industrial metal']
37470,['industrial metal']
37471,['minimal']
37472,['folk']
37473,['rock']
37474,['funk']
37475,['rock']
37476,['rock']
37477,['rock']
37478,['rock']
37479,['rock']
37480,['emo']
37481,['emo']
37482,['dancehall']
37483,['upbeat mopefest']
37488,['indie']
37489,['indie']
37490,['alternative']
37491,['alternative']
37492,['poprock']
37493,['poprock']
37494,['100']
37495,['indie']
37496,['indie']
37497,['female vocalists']
37498,['indie']
37499,['indie']
37500,['indie']
37501,['indie']
37502,['indie']
37503,['french']
37504,['french']
37505,['french']
37506,['indie']
37507,['rock']
37508,['rock']
37509,['rock']
37510,['rock']
37511,['indie']
37512,['indie']
37513,['indie']
37514,['cover']
37515,['cover']
37516,['cover']
37517,['cover']
37518,['cover']
37519,['cover']
37520,['cover']
37521,['femalevocalistsgdchill']
37522,['femalevocalistsgdchill']
37523,['christian rock']
37524,['christian rock']
37525,['folk']
37526,['folk']
37527,['folk']
37528,['dream pop']
37529,['dream pop']
37530,['dream pop']
37531,['dream pop']
37534,['folk']
37535,['folk']
37536,['folk']
37537,['folk']
37538,['folk']
37539,['folk']
37540,['acoustic']
37541,['acoustic']
37542,['acoustic']
37544,['indie']
37545,['indie']
37546,['female vocalists']
37547,['female vocalists']
37548,['female vocalists']
37549,['post-rock']
37550,['post-rock']
37551,['christian']
37552,['alternative']
37553,['alternative']
37554,['electronic']
37555,['electronic']
37556,['dancehall']
37558,['electronica']
37559,['australian']
37560,['Stoner Rock']
37561,['alternative']
37562,['alternative']
37563,['rock']
37564,['rock']
37566,['experimental']
37568,['rock - melodic']
37571,['Stoner Rock']
37572,['indie folk']
37573,['indie folk']
37574,['alternative']
37576,['alternative']
37577,['alternative']
37578,['alternative']
37584,['rock']
37585,['rock']
37586,['rock']
37587,['rock']
37588,['rock']
37589,['rock']
37590,['rock']
37591,['rock']
37595,['Fall Out Boy']
37596,['Fall Out Boy']
37597,['emo']
37598,['emo']
37600,['rock']
37601,['rock']
37602,['rock']
37603,['comedy']
37604,['pop']
37605,['trip-hop']
37606,['trip-hop']
37607,['trip-hop']
37608,['trip-hop']
37609,['trip-hop']
37610,['trip-hop']
37611,['trip-hop']
37612,['acoustic']
37613,['acoustic']
37614,['acoustic']
37615,['acoustic']
37616,['acoustic']
37617,['acoustic']
37618,['acoustic']
37619,['acoustic']
37620,['acoustic']
37621,['acoustic']
37622,['female vocalists']
37623,['female vocalists']
37624,['female vocalists']
37625,['female vocalists']
37626,['chillout']
37627,['chillout']
37630,['jazz']
37631,['jazz']
37632,['reggae']
37633,['reggae']
37634,['reggae']
37641,['reggae']
37645,['dance']
37646,['soul']
37647,['soul']
37648,['soul']
37649,['soul']
37650,['pop']
37651,['pop']
37652,['pop']
37653,['pop']
37654,['Nacional']
37655,['daddy']
37656,['chillout']
37657,['chillout']
37658,['chillout']
37659,['chillout']
37660,['trip-hop']
37661,['alternative rock']
37662,['alternative rock']
37663,['alternative rock']
37664,['alternative rock']
37665,['alternative rock']
37666,['Mellow']
37667,['Mellow']
37668,['Mellow']
37669,['Mellow']
37670,['Mellow']
37671,['rock']
37672,['rock']
37673,['rock']
37676,['hard rock']
37677,['hard rock']
37678,['hard rock']
37679,['hard rock']
37680,['hard rock']
37681,['hard rock']
37682,['hard rock']
37683,['hard rock']
37684,['hard rock']
37685,['rock']
37686,['rock']
37687,['rock']
37688,['rock']
37689,['rock']
37690,['rock']
37691,['britpop']
37692,['britpop']
37693,['indie']
37694,['indie']
37695,['indie']
37696,['indie']
37697,['rock']
37698,['rock']
37699,['rock']
37700,['rock']
37701,['rock']
37702,['britpop']
37703,['britpop']
37704,['kiar']
37705,['kiar']
37706,['kiar']
37707,['kiar']
37710,['rock']
37711,['rock']
37712,['rock']
37713,['electronica']
37714,['Querendonas']
37715,['rock argento']
37716,['indie']
37718,['chillout']
37719,['reggae']
37720,['singer-songwriter']
37721,['singer-songwriter']
37722,['singer-songwriter']
37723,['rock']
37724,['rock']
37725,['rock']
37726,['heavy metal']
37729,['Mellow']
37730,['cassidy- done 4 me']
37731,['cassidy- done 4 me']
37732,['rock']
37733,['rock']
37734,['rock']
37735,['glam rock']
37736,['alternative rock']
37737,['alternative rock']
37738,['reggae']
37739,['industrial metal']
37740,['industrial metal']
37741,['Rock Argentino']
37742,['Rock Argentino']
37756,['Hip-Hop']
37757,['Hip-Hop']
37758,['Hip-Hop']
37759,['Hip-Hop']
37760,['Hip-Hop']
37761,['folk']
37762,['tango']
37763,['tango']
37766,['Classical']
37767,['world']
37768,['world']
37769,['world']
37770,['psychedelic']
37771,['psychedelic']
37772,['reggae']
37773,['reggae']
37774,['reggae']
37775,['reggae']
37776,['reggae']
37777,['electronic']
37778,['electronic']
37779,['electronic']
37780,['electronic']
37781,['electronic']
37782,['brasil']
37783,['brasil']
37784,['pop']
37786,['spanish']
37787,['Marisa Monte']
37788,['metal']
37789,['cantautor']
37790,['Disco']
37791,['blues rock']
37792,['world']
37793,['Rock Latino']
37794,['Tu Revolucion']
37799,['Rock en Espanol']
37800,['Rock en Espanol']
37801,['Rock en Espanol']
37802,['Rock en Espanol']
37803,['Rock en Espanol']
37804,['soul']
37805,['spanish']
37806,['rock']
37807,['rock']
37808,['lovedbyale']
37809,['Punk N Roll']
37810,['Punk N Roll']
37812,['folk']
37814,['punk']
37815,['punk']
37816,['punk']
37817,['punk']
37818,['punk']
37819,['acoustic']
37820,['acoustic']
37821,['acoustic']
37822,['acoustic']
37823,['acoustic']
37824,['acoustic']
37825,['acoustic']
37826,['hard rock']
37827,['hard rock']
37828,['hard rock']
37829,['hard rock']
37830,['hard rock']
37831,['hard rock']
37832,['hard rock']
37833,['Psychedelic Rock']
37834,['Psychedelic Rock']
37835,['Psychedelic Rock']
37836,['rock']
37837,['rock']
37838,['rock']
37839,['blues']
37840,['blues']
37841,['blues']
37842,['blues']
37843,['blues']
37844,['country']
37845,['country']
37846,['rock']
37847,['rock']
37848,['rock']
37849,['rock']
37850,['electronic']
37851,['electronic']
37852,['electronic']
37854,['singer-songwriter']
37855,['singer-songwriter']
37856,['singer-songwriter']
37857,['singer-songwriter']
37858,['acoustic']
37859,['acoustic']
37860,['acoustic']
37863,['pop']
37864,['rock']
37865,['rock']
37866,['indie']
37867,['indie']
37868,['indie']
37869,['indie']
37870,['darkwave']
37871,['darkwave']
37872,['darkwave']
37873,['chillout']
37874,['chillout']
37875,['chillout']
37876,['chillout']
37877,['chillout']
37878,['chillout']
37879,['chillout']
37880,['Flamenco']
37881,['Flamenco']
37882,['electronic']
37883,['electronic']
37884,['electronic']
37885,['rock']
37886,['rock']
37887,['rock']
37888,['rock']
37889,['rock']
37890,['rock']
37891,['rock']
37892,['rock']
37893,['rock']
37894,['rock']
37895,['rock']
37896,['britpop']
37897,['britpop']
37898,['britpop']
37899,['britpop']
37900,['britpop']
37901,['acoustic']
37902,['acoustic']
37903,['acoustic']
37904,['acoustic']
37905,['urban']
37906,['urban']
37907,['urban']
37910,['80s']
37911,['alternative']
37912,['90s']
37913,['90s']
37914,['90s']
37915,['90s']
37916,['2010']
37917,['Soundtrack']
37918,['Soundtrack']
37919,['Soundtrack']
37927,['electronic']
37928,['electronic']
37929,['punk']
37930,['punk']
37931,['punk']
37932,['punk']
37933,['punk']
37934,['punk']
37935,['electrotango']
37936,['electrotango']
37937,['electrotango']
37938,['80s']
37939,['80s']
37940,['indie']
37941,['indie']
37942,['indie']
37943,['80s']
37944,['80s']
37945,['latin']
37946,['latin']
37947,['female vocalists']
37948,['female vocalists']
37949,['House']
37950,['House']
37951,['House']
37952,['House']
37953,['60s']
37961,['argentino']
37962,['argentino']
37963,['piano']
37964,['french']
37965,['french']
37966,['french']
37967,['acoustic']
37968,['acoustic']
37969,['oldies']
37970,['oldies']
37978,['alternative rock']
37979,['alternative rock']
37980,['world']
37981,['world']
37982,['70s']
37983,['cantautor']
37984,['latin']
37985,['trip-hop']
37986,['mpb']
37987,['Melodic Death Metal']
37988,['Hip-Hop']
37989,['Hip-Hop']
37990,['Hip-Hop']
37991,['Hip-Hop']
37994,['pop']
37995,['rock']
37996,['rock']
37997,['rock']
37998,['rock']
37999,['rock']
38000,['rock']
38001,['lounge']
38002,['lounge']
38004,['classic rock']
38007,['country']
38008,['country']
38009,['jane']
38010,['cover']
38011,['cover']
38012,['cover']
38013,['cover']
38015,['punk']
38016,['punk']
38017,['punk']
38018,['punk']
38019,['rock']
38020,['rock']
38024,['christmas']
38025,['spanish']
38026,['french']
38027,['french']
38028,['spanish']
38029,['folk']
38031,['alternative']
38035,['rnb']
38036,['rnb']
38037,['rnb']
38038,['rnb']
38039,['rnb']
38040,['rnb']
38041,['indie']
38042,['indie']
38043,['indie']
38044,['punk']
38045,['punk']
38046,['punk']
38047,['dream pop']
38048,['dream pop']
38049,['dream pop']
38050,['Bossa Nova']
38054,['blues rock']
38055,['blues rock']
38056,['blues rock']
38057,['blues rock']
38058,['blues rock']
38059,['blues rock']
38060,['blues rock']
38061,['blues rock']
38062,['blues rock']
38063,['blues rock']
38064,['blues rock']
38067,['folk']
38068,['folk']
38069,['folk']
38070,['indie pop']
38071,['acoustic']
38072,['Classical']
38073,['Classical']
38074,['Classical']
38075,['folk']
38076,['folk']
38079,['Neo-Soul']
38080,['Neo-Soul']
38081,['Neo-Soul']
38082,['trip-hop']
38083,['trip-hop']
38084,['soul']
38085,['Akon']
38086,['Akon']
38087,['Akon']
38088,['indie']
38089,['acoustic']
38090,['acoustic']
38091,['acoustic']
38093,['indie']
38094,['indie']
38095,['folk']
38096,['folk']
38097,['folk']
38098,['folk']
38099,['folk']
38100,['folk']
38101,['folk']
38102,['folk']
38103,['industrial']
38104,['industrial']
38105,['industrial']
38106,['minimal']
38107,['minimal']
38108,['electronic']
38109,['singer-songwriter']
38110,['singer-songwriter']
38111,['alternative']
38112,['alternative']
38113,['minimal']
38114,['minimal']
38115,['Favorite']
38116,['80s Pop']
38117,['Efterklang-2010-Magic Chairs']
38118,['pop']
38119,['electronic']
38120,['britpop']
38121,['britpop']
38122,['trip-hop']
38123,['trip-hop']
38124,['trip-hop']
38125,['singer-songwritergdchill']
38128,['indie']
38129,['i begin to luv the way u r']
38130,['alternative']
38131,['90s']
38132,['pop']
38133,['Classical']
38134,['Classical']
38135,['Classical']
38136,['trip-hop']
38137,['trip-hop']
38138,['trip-hop']
38139,['nu jazz']
38140,['nu jazz']
38141,['nu jazz']
38142,['nu jazz']
38143,['jazz']
38144,['jazz']
38145,['jazz']
38146,['christian']
38147,['christian']
38148,['electronic']
38149,['electronic']
38150,['electronic']
38151,['balearic']
38152,['balearic']
38153,['balearic']
38154,['balearic']
38155,['jazz']
38156,['jazz']
38157,['trip-hop']
38158,['trip-hop']
38159,['trip-hop']
38160,['yael naim']
38161,['yael naim']
38162,['yael naim']
38163,['yael naim']
38164,['nu jazz']
38165,['oldies']
38166,['oldies']
38167,['oldies']
38168,['trip-hop']
38169,['trip-hop']
38170,['trip-hop']
38171,['trip-hop']
38172,['doo wop']
38173,['doo wop']
38174,['Soundtrack']
38175,['Soundtrack']
38176,['Soundtrack']
38177,['Soundtrack']
38178,['chillout']
38179,['chillout']
38180,['chillout']
38181,['animals']
38182,['indie']
38183,['indie']
38184,['trip-hop']
38185,['indie']
38186,['indie']
38187,['indie']
38188,['indie']
38189,['indie']
38190,['indie']
38191,['rock']
38192,['trance']
38193,['trance']
38194,['dub']
38195,['dub']
38196,['dub']
38197,['dub']
38198,['Hip-Hop']
38200,['electronic']
38201,['electronic']
38202,['electronic']
38203,['hip hop']
38204,['rock']
38205,['rock']
38206,['rock']
38207,['rock']
38208,['Jazz Hop']
38209,['Hip-Hop']
38210,['soul']
38211,['rap']
38212,['Jazz Hop']
38213,['electronic']
38214,['acousticindiefolk']
38215,['indie']
38216,['the kosmos soundtrack']
38217,['female vocalists']
38227,['indie']
38228,['indie']
38229,['indie']
38230,['indie']
38231,['indie']
38232,['indie']
38233,['indie']
38234,['indie']
38235,['indie']
38236,['indie']
38237,['indie']
38238,['indie']
38239,['indie']
38240,['indie']
38241,['indie']
38242,['indie']
38243,['indie']
38244,['indie']
38245,['indie']
38246,['indie']
38247,['indie']
38248,['indie']
38249,['bobbi']
38250,['bobbi']
38251,['bobbi']
38252,['bobbi']
38253,['bobbi']
38254,['bobbi']
38255,['bobbi']
38256,['bobbi']
38257,['bobbi']
38258,['bobbi']
38259,['bobbi']
38260,['bobbi']
38261,['bobbi']
38271,['alternative']
38272,['alternative']
38273,['alternative']
38274,['alternative']
38275,['alternative']
38276,['alternative']
38277,['alternative']
38278,['alternative']
38279,['alternative']
38280,['alternative']
38281,['alternative']
38282,['alternative']
38283,['alternative']
38284,['alternative']
38285,['alt rock']
38286,['80s']
38287,['indie']
38288,['indie']
38289,['indie']
38290,['indie']
38291,['rock']
38292,['rock']
38293,['the decemberists']
38294,['the decemberists']
38295,['indie']
38296,['indie']
38297,['indie']
38298,['indie']
38299,['indie']
38300,['indie']
38301,['indie']
38302,['indie']
38303,['indie']
38304,['indie']
38305,['indie']
38306,['hardcore']
38307,['hardcore']
38308,['indie']
38309,['indie']
38310,['indie']
38311,['comedy']
38312,['comedy']
38313,['the new pornographers']
38314,['the new pornographers']
38315,['the new pornographers']
38316,['the new pornographers']
38317,['the new pornographers']
38318,['the new pornographers']
38319,['the new pornographers']
38320,['the new pornographers']
38321,['the new pornographers']
38322,['the new pornographers']
38323,['the new pornographers']
38324,['indie pop']
38325,['indie pop']
38326,['indie pop']
38327,['indie pop']
38336,['indie']
38337,['indie']
38338,['indie']
38339,['indie']
38340,['indie']
38341,['indie']
38342,['Just Another Folk Singer']
38343,['Just Another Folk Singer']
38344,['Canadian']
38345,['Canadian']
38346,['Canadian']
38347,['Canadian']
38348,['Canadian']
38349,['Canadian']
38350,['Canadian']
38351,['indie']
38352,['indie']
38353,['indie']
38354,['indie']
38355,['indie']
38356,['indie']
38357,['indie']
38358,['indie']
38359,['indie']
38360,['indie']
38361,['indie']
38362,['indie']
38363,['indie']
38364,['indie']
38365,['rock']
38366,['rock']
38370,['vakantiesong']
38371,['vakantiesong']
38372,['vakantiesong']
38373,['vakantiesong']
38374,['electronic']
38375,['electronic']
38376,['electronic']
38377,['rock']
38378,['rock']
38379,['rock']
38380,['rock']
38381,['chillout']
38382,['chillout']
38383,['chillout']
38384,['chillout']
38385,['chillout']
38386,['chillout']
38387,['chillout']
38388,['hardcore']
38389,['alternative']
38390,['alternative']
38391,['alternative rock']
38392,['alternative rock']
38393,['chillout']
38394,['chillout']
38395,['chillout']
38396,['tango']
38397,['tango']
38398,['tango']
38399,['tango']
38400,['tango']
38401,['indie']
38402,['electronic']
38403,['electronic']
38404,['alternative']
38405,['lounge']
38406,['sussie 4']
38407,['hip-hop and rap']
38408,['hip-hop and rap']
38409,['hip-hop and rap']
38410,['hip-hop and rap']
38411,['hip-hop and rap']
38412,['hip-hop and rap']
38413,['hip-hop and rap']
38414,['Hip-Hop']
38415,['Hip-Hop']
38416,['Hip-Hop']
38417,['Hip-Hop']
38418,['Hip-Hop']
38419,['2003']
38420,['2003']
38421,['2003']
38422,['2003']
38423,['2003']
38424,['2003']
38425,['new wave']
38426,['new wave']
38427,['new wave']
38428,['new wave']
38429,['new wave']
38430,['metal']
38431,['metal']
38432,['rock']
38433,['rock']
38434,['electronic']
38435,['electronic']
38436,['electronic']
38437,['electronic']
38438,['vocal trance']
38439,['vocal trance']
38440,['vocal trance']
38441,['vocal trance']
38442,['vocal trance']
38443,['Ry Cooder Classics']
38444,['Ry Cooder Classics']
38445,['Ry Cooder Classics']
38446,['Ry Cooder Classics']
38449,['reggae']
38450,['reggae']
38451,['reggae']
38454,['trance']
38458,['Mad Men']
38459,['Mad Men']
38460,['Mad Men']
38461,['Mad Men']
38462,['Mad Men']
38465,['chillout']
38466,['chillout']
38467,['chillout']
38468,['chillout']
38469,['chillout']
38470,['chillout']
38473,['trip-hop']
38474,['trip-hop']
38475,['trip-hop']
38476,['hypnotic']
38477,['Hip-Hop']
38478,['Hip-Hop']
38479,['Hip-Hop']
38480,['Hip-Hop']
38481,['trip-hop']
38482,['trip-hop']
38483,['trip-hop']
38484,['trip-hop']
38485,['trip-hop']
38486,['trip-hop']
38489,['electronic']
38490,['electronic']
